id,value,category
1965,0.3930838788524273,A
1966,1.8594912929622223,D
1967,0.33009125813758666,A
1968,-0.0033049533547478294,C
1969,-0.13637136333424035,D
1970,0.7108344792121764,A
1971,-1.1053162345822218,D
1972,0.6422444988614062,B
1973,0.36333275159840644,D
1974,-0.4215947420134412,A
1975,-1.1992858977243332,A
1976,-0.4452490276930976,A
1977,-2.039844497625011,B
1978,0.561971261405599,C
1979,1.0599483388084159,D
1980,0.6751366527813556,B
1981,0.26452494745311633,B
1982,1.4351410021984414,D
1983,-0.6643788953014178,D
1984,1.2795443686188837,C
1985,-0.170387470359642,C
1986,-0.45606595487541707,C
1987,0.16734266515180113,B
1988,-0.3326457003593579,B
1989,1.7581389478964826,C
1990,-0.4519477523263488,A
1991,-0.3284410590114864,B
1992,0.7321688930642787,D
1993,0.8483322170181328,D
1994,0.29520756533345255,D
1995,3.004570686579179,D
1996,0.43066501846726174,D
1997,-0.9092024318906043,C
1998,-0.5884905305282749,D
1999,1.627480181112705,A
2000,0.4563210166071066,D
2001,-0.3546879594106453,C
2002,1.9351594478813257,B
2003,2.69879426796155,C
2004,-0.29330150673128086,C
2005,-0.6227647790449006,D
2006,0.1607276305850112,B
2007,-1.2677316522426134,C
2008,0.21167639182443537,B
2009,0.3563562896984405,C
2010,0.7255297603624532,C
2011,0.4027450711242165,D
2012,0.2138377064089541,D
2013,-0.5440930785362841,B
2014,1.139065089480134,C
2015,1.3009278016481285,A
2016,-1.0272201610635663,C
2017,-0.7633012671151008,C
2018,-0.1031559300846455,A
2019,0.9577649075905299,A
2020,0.697181187940766,A
2021,-0.3568130991298956,A
2022,0.3614243040178677,A
2023,1.3477088828513988,D
2024,-0.2919156846280799,D
2025,-1.172513886986865,C
2026,-0.0601658421932117,A
2027,-0.373064573631002,C
2028,-0.007006645628540062,D
2029,-0.24205781751517785,D
2030,1.052421420252982,D
2031,0.43350618484780207,C
2032,0.8596798346093224,C
2033,0.15904436817681555,D
2034,-0.40857214926611,B
2035,0.3637511780608386,D
2036,-0.2507167843554948,D
2037,-0.3137858031273989,C
2038,0.753232950901191,D
2039,-0.32890749223565074,A
2040,-0.5510411066196008,A
2041,-0.5284020036403324,C
2042,0.05200065456483881,B
2043,0.8198619748746656,A
2044,-0.5564751977952911,D
2045,-0.8809452057143626,D
2046,1.7296286907431597,B
2047,-1.5578773838850368,D
2048,-0.38298299688447296,C
2049,-0.46314464092126684,D
2050,-0.7018406807991839,B
2051,-0.4295351422439281,A
2052,0.3732231024311389,D
2053,-0.3156007184373764,A
2054,0.12963259319273934,D
2055,-0.10423136912862026,A
2056,-0.12395839873420357,D
2057,-2.0330117919820476,A
2058,-0.09541667443071072,C
2059,-0.29675237392533566,C
2060,1.6141287917866025,D
2061,-0.06177274600859562,B
2062,0.8734655903530564,A
2063,2.024181308819272,B
2064,-0.14297379922212647,A
2065,-0.6374518964774066,D
2066,0.2242394824100104,A
2067,-2.312919150824568,D
2068,0.5290369355982847,A
2069,0.8000022923147961,B
2070,-1.3049935815789326,A
2071,0.36365589510129426,B
2072,2.8123057823492843,A
2073,-0.5605633334431568,A
2074,0.34861354550841034,B
2075,0.1725995742648902,A
2076,-0.6150094245826546,C
2077,1.0982779896862795,C
2078,0.09143918251142008,C
2079,0.5614256710858634,B
2080,2.3446624293669154,B
2081,-0.01444515174313006,D
2082,1.438887776468952,B
2083,1.5388480435179501,B
2084,-1.2346324772261403,D
2085,-1.6259213113402478,A
2086,-1.524735970324467,C
2087,1.8318910451849426,D
2088,2.494229810055577,B
2089,0.13782304653782193,D
2090,0.3624963828074667,D
2091,0.1311528111811306,B
2092,-0.8237389837368063,B
2093,0.356622433749512,D
2094,-0.22390549435779972,C
2095,0.194665678213544,D
2096,-2.312760088064736,B
2097,-1.1952093954974483,D
2098,0.3166980243825243,D
2099,-0.892460868931203,D
2100,0.887359216516769,B
2101,0.26597018129872896,A
2102,0.2715749855538379,C
2103,-0.9810277107634915,C
2104,0.07991292071054759,D
2105,-0.2313585400300709,D
2106,-0.9236373121047784,D
2107,0.1579305102571391,C
2108,-1.1230414036883896,A
2109,0.43674160632126224,C
2110,0.7345531626653462,B
2111,0.33489120497122055,B
2112,1.732218183552551,A
2113,-0.8295460006810434,A
2114,1.4110370580979388,A
2115,-0.19867586912922683,A
2116,0.5671013505925473,A
2117,0.06298503175233378,D
2118,0.2459865638290043,C
2119,-0.8396198011282437,B
2120,0.3556151265132927,C
2121,-0.28112148697382305,D
2122,-0.6691969017312674,A
2123,-0.5346153712860415,C
2124,-1.164292849368889,C
2125,0.3452690036962682,C
2126,0.5882731880231461,A
2127,0.7120196811298166,A
2128,-1.498889996815186,C
2129,-1.5369247921313496,A
2130,1.120558046532251,A
2131,0.20335749303859998,D
2132,0.9910798398032471,A
2133,-0.2849359960473097,D
2134,0.2320381154497669,A
2135,0.8635295061619592,A
2136,-0.23784915924337025,A
2137,-0.20991162560591134,A
2138,-1.5302337915477184,D
2139,-0.8961222117770097,B
2140,-0.29643205747575097,B
2141,-1.3657029781841752,D
2142,0.007668091826443867,D
2143,-0.49053910562410125,A
2144,-0.3972572362098931,C
2145,-1.4746091335686888,C
2146,0.047523815591300804,B
2147,1.9102880167185794,A
2148,-0.25394747503586446,D
2149,0.5381298448928256,D
2150,0.783092395277769,D
2151,1.1926380283779825,C
2152,0.16400234449178908,A
2153,0.41037039932477853,B
2154,0.6103839596158808,A
2155,-0.11944647105552851,D
2156,1.6973248174993503,A
2157,-0.23055592195698998,D
2158,0.7722498351307903,B
2159,-2.2009287181943593,A
2160,0.06047376822055305,B
2161,1.3342854807890676,C
2162,0.814914552745413,D
2163,1.7884457566108178,C
2164,-0.6012510858160599,C
2165,-0.17756090766037322,A
2166,0.24386510385983454,D
2167,0.3184360598998685,B
2168,1.045259357284744,C
2169,-0.632129709984455,A
2170,-0.03984885065488427,A
2171,-0.15859834717665106,B
2172,1.9052067115619962,C
2173,1.577657103859693,A
2174,0.9323455102583185,A
2175,0.7799656470769674,C
2176,0.2327808839910455,B
2177,0.48236148057647715,B
2178,-0.13760083866555278,B
2179,0.8372360251840263,A
2180,0.8430597792438287,D
2181,0.6346822379791043,D
2182,-0.006350286399755595,C
2183,-0.603922720023627,D
2184,0.29773446960068806,A
2185,0.3147809263057547,C
2186,-0.15634643894998893,C
2187,-0.2835403608529883,B
2188,-0.941175227836514,D
2189,0.9727438154125466,D
2190,0.21894060840728446,C
2191,0.6562334451906406,B
2192,-0.9709456662528487,D
2193,1.8145563176543742,B
2194,1.845465685425128,D
2195,-0.26877900692623086,C
2196,0.8704087536403328,A
2197,0.04406308540149568,D
2198,0.22404961344693625,A
2199,0.509990609564075,B
2200,0.060397645281970454,A
2201,0.44223600011799025,C
2202,-0.036322534368039866,A
2203,-1.1446804021568109,C
2204,-1.7308129106339596,C
2205,-1.2553881799217368,B
2206,1.171453430419814,C
2207,-0.8250514728002157,B
2208,1.0531842798605215,D
2209,0.4474335148526736,C
2210,0.978624220866068,C
2211,-0.929824994437515,B
2212,1.4054421973078715,B
2213,0.7129053059991671,B
2214,-0.2950449207175832,A
2215,1.301864238745426,A
2216,-1.0318059301264941,A
2217,0.871189717659319,A
2218,0.8343701708471768,B
2219,1.1666116012518042,A
2220,-0.22830334357074392,C
2221,0.21616898858729772,A
2222,0.24216286978401003,A
2223,0.606197414602033,A
2224,0.7700986593933321,B
2225,-1.251258095433392,D
2226,1.2362386572306732,A
2227,1.4373941609401633,A
2228,-0.046256817545849795,B
2229,-1.0689482329546751,C
2230,-1.3141565319524062,B
2231,-1.3030618946285666,B
2232,-0.05524576219204122,D
2233,1.0370224922899867,B
2234,-1.5131090088111194,A
2235,0.7274754857399387,A
2236,0.1695033479944941,A
2237,0.19738602555203183,A
2238,1.2408830118515106,C
2239,1.2518599842953833,C
2240,-1.2289218601716632,B
2241,0.049011541958784086,C
2242,-0.19008543896980493,B
2243,0.7968727777257231,D
2244,0.13010069292825668,B
2245,0.2450888379430972,D
2246,-0.05216556983726258,B
2247,0.2852278450123159,C
2248,-0.3706593982790107,C
2249,-1.5833955639058497,A
2250,-0.1879244715444878,C
2251,-0.814048871143759,D
2252,-0.7779411327939774,C
2253,0.9480954039029913,A
2254,0.2964110254190726,B
2255,0.44779694522348357,C
2256,-0.5509315057649603,D
2257,0.35298044761914144,D
2258,-0.7925651186791687,B
2259,1.3217548537067711,D
2260,-1.14875483343684,D
2261,0.009304178472465847,A
2262,-0.189176294788491,D
2263,0.7782818769580817,A
2264,-0.7542590020585638,A
2265,2.363763560641828,A
2266,-0.2730247906424791,C
2267,1.8071054353209757,B
2268,-0.01154144606745046,A
2269,-0.09640221918015292,C
2270,-0.5189533314906826,D
2271,-0.6435600211224644,D
2272,0.08741068905805746,A
2273,-0.3386726201834223,C
2274,1.214672430364839,C
2275,-1.706702803018992,A
2276,0.5447286288853362,D
2277,-0.3774269421641198,A
2278,2.491247216552047,D
2279,-0.11457431348544823,B
2280,0.829338611868844,C
2281,0.3281391405261995,B
2282,0.5857480525846581,B
2283,-0.4912251776400714,D
2284,-1.402662384437908,B
2285,-0.39470404390259245,D
2286,0.510477299741801,C
2287,-0.8503114893277856,A
2288,0.4051544846115055,A
2289,-0.9378011234259287,D
2290,0.14330386241149326,D
2291,-0.7048794494458566,D
2292,0.6477851884458049,B
2293,-0.5411506419390602,A
2294,-1.4904432629840583,A
2295,-1.4028158821121854,C
2296,-1.0961017253710312,A
2297,-0.2762287965027543,A
2298,0.6902320988807984,D
2299,-0.3363573786585939,D
2300,-1.4242109523747495,D
2301,0.01247327624658095,A
2302,0.8711006456088873,B
2303,0.09863419373887629,D
2304,0.5107033955087956,D
2305,-0.05889856858470881,A
2306,-1.12865478974445,A
2307,1.1064976601964644,C
2308,0.9821424271553101,D
2309,-0.9157963624669329,A
2310,2.2387971159876288,B
2311,-0.19012038951790053,D
2312,0.4145916163957477,A
2313,-1.2298708470955435,B
2314,2.1418699944329633,D
2315,2.682391997796217,B
2316,-0.46071348901892456,D
2317,1.0231616282817406,B
2318,0.349779337067478,A
2319,1.025076335398142,C
2320,0.4813335868469574,A
2321,1.5110599628230683,A
2322,-0.6675971634675466,C
2323,0.715497987868196,B
2324,-0.21152054907679682,A
2325,-0.18691503402695112,C
2326,0.1508597392352092,D
2327,-1.6619670621086156,A
2328,0.9929989296200394,B
2329,0.9448008784872194,A
2330,-0.3158396207145103,B
2331,-0.6838370808195826,C
2332,1.005070988461299,D
2333,-0.38904567797537576,A
2334,-1.0274770261300705,C
2335,1.2666546389641355,C
2336,-2.233168242023036,B
2337,0.7226407049708103,D
2338,0.7909218796145735,C
2339,-1.7868340246027228,B
2340,-1.2609633981205475,D
2341,-1.5075237224297438,C
2342,0.6489103556136623,C
2343,-0.08227282575981146,C
2344,-0.13033265448620826,B
2345,-0.06572209372897378,D
2346,0.49422633975407565,C
2347,0.2801449256032144,A
2348,0.030957982484448615,C
2349,-0.46632959376497163,D
2350,0.1624208688318719,C
2351,-0.4630037654156938,B
2352,-0.5414784685474973,C
2353,0.5582861938798854,D
2354,-0.4343335873031018,A
2355,0.3148466426293872,D
2356,0.12429669468804663,B
2357,0.42854573318562034,C
2358,-1.1358450907876887,D
2359,-1.6016764505445658,A
2360,-0.6855406231387775,D
2361,-1.4529220113018348,C
2362,0.8730012671715998,A
2363,0.0413666151261444,D
2364,0.7403570014742517,C
2365,-2.596843940359966,A
2366,-0.24575564270335779,A
2367,0.3749769759534703,C
2368,0.30424412399931994,D
2369,1.7948047937621265,A
2370,0.07886955940639889,D
2371,-1.4645323660302259,A
2372,0.5847084049481132,B
2373,1.3717084505253163,C
2374,-1.6214540203270535,D
2375,2.102580919377486,D
2376,-0.42819034727829614,C
2377,-0.07276308869304687,A
2378,1.4028893587836877,B
2379,1.410242105750724,C
2380,-0.20525267140674341,B
2381,0.5228705938456428,B
2382,-0.3163893412195036,C
2383,0.026450924733225814,D
2384,1.6712534423201852,C
2385,-1.1719494569152646,A
2386,-0.020691869124903724,A
2387,-0.5510537614379141,C
2388,0.4509592485588826,B
2389,1.1603384767520304,A
2390,-0.5190694253690163,D
2391,0.7726988374279891,D
2392,0.0021879430799246966,A
2393,0.14791165290033265,D
2394,-0.638636842694035,A
2395,-2.046488337242648,A
2396,1.4557686531620362,D
2397,-0.9204033127061453,D
2398,-0.6166962774722116,A
2399,-0.2028740261908114,D
2400,-0.0073531090743970025,D
2401,0.9099573391591506,B
2402,-0.487014199278405,B
2403,0.6619543410075349,D
2404,0.9536322490278348,B
2405,-1.755100977776698,C
2406,0.1489165145556682,B
2407,-0.2344897307517057,B
2408,0.11831025976276474,C
2409,0.6415109363168406,B
2410,0.7669441395756906,C
2411,1.1816068949161145,B
2412,1.2263641832295373,D
2413,0.6251589148210166,D
2414,-0.49818071476812975,A
2415,0.10742594349855128,C
2416,-1.2015197105245334,A
2417,-0.6066063542871357,A
2418,-0.4175560540616847,C
2419,-0.7836653472708929,D
2420,0.9764635364765044,A
2421,-2.345629350825391,D
2422,2.0849802743449413,C
2423,-1.126495099901999,D
2424,-1.593846697617678,C
2425,0.6407247611531922,A
2426,0.9615272218318269,C
2427,0.06372024506780792,B
2428,2.7033445549374218,D
2429,-0.5935597172817829,B
2430,-0.7799236842561054,A
2431,-0.2287014909675016,B
2432,0.39637364224402716,C
2433,-1.5891325307123734,C
2434,0.3042166532454084,B
2435,-1.0657623741660096,A
2436,0.3732702779515632,A
2437,1.1711556627761177,A
2438,-0.9227937791803811,D
2439,-0.34266530916835236,A
2440,-0.194989476493722,A
2441,-2.248936137891758,D
2442,0.29610637407289697,C
2443,-3.20080768930841,D
2444,-1.163257922433143,B
2445,-0.2944970765700588,A
2446,1.1970539657499362,D
2447,0.4609837466500007,C
2448,-0.9833681925108572,C
2449,1.7992269251006856,D
2450,-1.0746385737903876,B
2451,1.003197715616672,C
2452,-0.28992640357275906,D
2453,0.06434776828945671,C
2454,0.7449852753115032,C
2455,1.2451599158264783,C
2456,0.9126367568054349,A
2457,-1.8358707510474157,C
2458,-0.2705101092770598,D
2459,0.41558514794368934,D
2460,-0.8915556434634739,C
2461,-0.11147392355153468,A
2462,-1.2366525698423758,B
2463,-1.717484148656428,B
2464,0.5299668307062222,C
2465,1.1535678085055907,A
2466,-2.578720868127805,B
2467,-2.053656949129388,D
2468,-0.2454147885957869,D
2469,0.9704175175351475,C
2470,-1.3683484470122005,A
2471,1.0128545385357466,B
2472,0.9650181732118234,A
2473,0.12992223430949507,D
2474,-1.5474840240705094,C
2475,-0.5299398467207413,C
2476,1.982330169737403,B
2477,0.44528110328744336,A
2478,-0.6607046613933225,C
2479,-0.14042046206312583,D
2480,0.30833390975210523,D
2481,0.863172952223555,C
2482,-0.19309468642549718,D
2483,-0.047552302116219566,B
2484,2.1065937328359317,C
2485,0.8127315635066399,D
2486,-1.8129659002201872,D
2487,-0.33501574160639525,D
2488,-0.6842827224960882,A
2489,0.6451941010288841,D
2490,1.1787514086499677,D
2491,-0.649217042433622,C
2492,0.9376974617918089,C
2493,0.07419504838701321,A
2494,0.1510356811274535,A
2495,-0.15639422151048812,C
2496,-0.6449276362827127,B
2497,0.15538106401500898,D
2498,-0.845223862377334,D
2499,1.032842451700371,A
2500,0.095961566491713,B
2501,1.2366310268465248,C
2502,-2.0767142379883254,B
2503,-1.6270531378246877,C
2504,-0.35516020411873356,A
2505,-0.1470213553675453,A
2506,1.7323716648846879,A
2507,0.8795817912124668,A
2508,0.4165484079888079,C
2509,0.9368471488908643,A
2510,0.969350107393323,C
2511,0.35640688350077765,A
2512,-0.13303445210242718,A
2513,-0.39039048321355835,B
2514,-0.5669058977596759,D
2515,-0.41398948918998724,D
2516,0.9087231890558554,B
2517,-1.2492836697850134,D
2518,0.048789465541979875,B
2519,-0.1780679192781589,B
2520,-0.30894009855434396,A
2521,-0.5181033387388775,B
2522,0.38378852739103364,A
2523,1.0479338456635514,A
2524,-1.759485348844009,D
2525,0.5846912247750855,A
2526,0.30375976545217814,A
2527,-1.465171704923184,C
2528,0.2731063370304788,C
2529,-0.006801976913622096,B
2530,-1.3915755171172206,B
2531,0.3193915117412329,C
2532,-1.5256848521049495,D
2533,0.8935199001622496,A
2534,-0.06646982801504543,C
2535,0.27462915981513364,C
2536,-0.11882621332651441,C
2537,0.3593357739281947,A
2538,0.2049702694877285,B
2539,1.7735436588262103,C
2540,-0.7575805340449011,B
2541,0.11166500050393569,A
2542,0.6618022710615217,B
2543,-0.8449517605819548,B
2544,0.27427601137528285,C
2545,-2.3701364517466885,C
2546,-0.3052459419958564,C
2547,1.057278678596626,C
2548,1.2274894103180274,A
2549,-1.65691874381047,B
2550,-0.5515452777165473,B
2551,0.19117696238334678,C
2552,-0.2401694985722546,B
2553,-1.728307676314212,B
2554,0.6011327256076388,C
2555,0.49386213691814196,C
2556,0.4144205132402007,C
2557,-0.7060578628600342,C
2558,0.29274095120737587,B
2559,-1.507734109237127,C
2560,0.41326163431515167,C
2561,0.9867717319911402,A
2562,0.667516821495946,C
2563,0.3670501666884678,A
2564,1.3983976822465958,C
2565,-0.858063232357735,D
2566,0.831446676692877,B
2567,0.6770108763298592,A
2568,-1.7223383633578193,C
2569,-0.05398581695541665,A
2570,-0.8379938634395911,A
2571,-0.8804173887173596,D
2572,1.9414185451456014,C
2573,0.3095859468364013,A
2574,-0.8894605458774787,A
2575,0.9985139667984188,C
2576,-0.4599306770545038,D
2577,0.5283322732925361,B
2578,0.07183674318618326,B
2579,-0.11472765698190908,D
2580,-1.0045903905014277,C
2581,-0.6840478646187538,C
2582,-0.23118009994702413,B
2583,0.11225575180316223,C
2584,0.41322294791928127,A
2585,0.018025769566555407,C
2586,-0.736519113823514,D
2587,-0.054815456684729966,B
2588,0.5716593587169088,C
2589,-0.7259868690181132,B
2590,0.07263372678063369,C
2591,1.501283001040734,C
2592,0.40519088323580477,B
2593,1.5718562804058116,A
2594,-0.47032034268108275,D
2595,0.5274127519661427,C
2596,1.9082146692913247,C
2597,-0.23954708361475738,D
2598,0.6728200878535546,D
2599,-2.3476035885067583,D
2600,-0.5299016520415732,A
2601,-2.5193726402475622,B
2602,1.605233859337077,C
2603,-0.15027184799328105,D
2604,1.4558616407692497,B
2605,1.0693208788238069,C
2606,-0.02912834345993392,A
2607,0.8041464996670196,B
2608,-0.11670545223124541,A
2609,1.1496086314223692,D
2610,-0.899015157112161,A
2611,-0.09986808464836025,B
2612,0.6733284360010823,B
2613,0.21484827928013642,D
2614,-0.42014008434871125,C
2615,-1.0886242143371576,A
2616,0.22369998358549537,B
2617,-0.10631198609357156,D
2618,1.6944287229156687,B
2619,0.29655342982326094,C
2620,1.546080240190296,C
2621,-1.7588294117901488,B
2622,0.2514055854875655,C
2623,-2.050835637748677,D
2624,-0.22883690650486307,C
2625,1.5121235454618973,C
2626,-0.6493392931022743,C
2627,-0.31815890176864353,D
2628,0.4588873514155904,B
2629,-1.5270629060607692,B
2630,-0.08957934877551568,C
2631,0.47438659901805486,D
2632,-1.0916904105727583,B
2633,0.22857065020812414,B
2634,0.32714024822236887,C
2635,1.0030864600938327,D
2636,-1.9981541369303306,D
2637,-0.7402057375413499,A
2638,1.176199891944724,C
2639,1.1089701538047891,A
2640,0.03197026744011248,D
2641,0.707894279115468,B
2642,1.5568001277168786,A
2643,-0.3716418975832758,A
2644,-0.5759777487347812,C
2645,0.5591160820732651,A
2646,0.028194170933551862,C
2647,1.3596180433355436,D
2648,-0.393957645378322,A
2649,-0.9972210043288844,C
2650,0.18773659094928782,B
2651,-0.34019856975928914,B
2652,-1.523361114694618,C
2653,0.16419524174638897,A
2654,0.7520461259299968,C
2655,-0.15509581776583775,D
2656,0.09058496997174173,D
2657,-0.1663036619894142,C
2658,0.3852544538140696,B
2659,-0.7486485410923329,C
2660,-0.7156738713317947,D
2661,0.07254600742288249,A
2662,0.7518211615342607,A
2663,1.725072786361036,C
2664,0.47529337137659283,B
2665,0.5611424312010689,A
2666,1.743856531947397,A
2667,1.3683504052603386,A
2668,-0.9636514568438778,D
2669,-0.4206813422234832,D
2670,-0.06631304359174411,A
2671,1.0730451545387183,D
2672,0.6232312979039817,B
2673,-0.562694605018879,D
2674,-0.3406022039624005,C
2675,-0.5373193115793155,B
2676,-0.2017789551226692,D
2677,1.4553292213020868,D
2678,2.2913445161218693,B
2679,0.2040329525736912,B
2680,-0.09829468662621882,A
2681,0.19626089486474743,A
2682,0.16880707072226875,C
2683,0.7861797425252776,B
2684,0.387465838037218,A
2685,-0.8406925454350413,B
2686,1.541554233636809,B
2687,1.992490305452796,B
2688,0.7557468356690056,D
2689,1.9591636646698076,B
2690,1.4881607672712074,D
2691,0.5016152398207919,A
2692,2.2693143661033135,C
2693,-0.8373142201762611,A
2694,1.3645815864270017,C
2695,0.5292158025319676,D
2696,-1.2569683731343146,D
2697,-0.04709921134368435,B
2698,0.8229809053872498,B
2699,-0.24182673080014122,C
2700,0.42457030325694567,C
2701,0.16111127061803807,B
2702,0.5455230197170217,B
2703,1.963280341635358,D
2704,2.6029716582797295,B
2705,-0.9466320754488678,A
2706,0.05516654378002257,B
2707,-1.7434646929775857,B
2708,0.10010100754175423,C
2709,-0.7854477384932156,C
2710,0.42074119076831884,C
2711,-1.1693681628434835,A
2712,0.7578259754593363,B
2713,-0.4979668668284566,C
2714,-1.3082344955507907,A
2715,0.7309437395403524,B
2716,1.1701710318664442,A
2717,-1.6117037031240804,D
2718,-0.9858789702700549,C
2719,1.372000508440928,A
2720,0.45414890935110364,B
2721,-0.6881836523893873,A
2722,0.7818370289179872,B
2723,-1.384869951284208,A
2724,-0.4332043642248626,B
2725,-1.3094664520984791,C
2726,-2.6435479278836485,B
2727,-0.8457280399645296,C
2728,1.0300627594693181,C
2729,-0.6412230527875012,B
2730,-0.9794429241968523,B
2731,-2.3295523844442685,A
2732,-0.7383289121930764,A
2733,-0.7669247206964914,D
2734,0.4335823438935483,B
2735,0.2018981960104115,C
2736,1.1433239152288095,D
2737,3.2591223121613524,D
2738,-0.4140186278530289,D
2739,0.26896306776799467,D
2740,-1.696973433981793,B
2741,1.0916694179411124,B
2742,-0.800351012998556,D
2743,0.6643524611671223,A
2744,-1.5069263556014236,A
2745,0.12620623746253531,D
2746,1.3387749622532454,B
2747,-1.6786012332568698,D
2748,-0.4862628908688001,D
2749,-1.4684815531767743,B
2750,0.22926019326518152,A
2751,-0.46555476383936834,C
2752,-0.9242947831096617,A
2753,-0.6057183235151037,A
2754,0.6602056094955783,A
2755,-0.7140401661138607,D
2756,-1.6858181799623448,B
2757,0.6261864945061848,C
2758,1.055992235258517,A
2759,2.551615179057874,D
2760,-0.9788462718601587,C
2761,-1.528556816068411,C
2762,0.38905280120691943,C
2763,-1.1575257808393506,A
2764,-1.225501983376137,C
2765,0.45320038011886943,D
2766,1.0096990338687797,D
2767,-1.7085362412927756,B
2768,0.23452292482773945,D
2769,1.2641541796032958,C
2770,-0.706042880822229,B
2771,1.3165959033730121,C
2772,1.7895011263268266,B
2773,2.0422870765820305,A
2774,0.12131712648288552,A
2775,0.5766832354432776,A
2776,0.4068977153260061,C
2777,0.384139701929237,D
2778,-0.08788743377654155,C
2779,-0.15011629356991102,C
2780,2.1635401759070056,A
2781,0.5258063267875842,A
2782,0.5554066092662457,A
2783,-0.2433118644885225,C
2784,0.693820984176395,B
2785,-0.33865826340917726,A
2786,0.7358015197001235,A
2787,-0.12611026619807497,B
2788,-0.6610750152624847,C
2789,0.19175432828182962,B
2790,-1.7917212834113547,A
2791,-1.7378775129586197,C
2792,-0.3662056436809332,A
2793,0.5552209767253156,B
2794,0.7657707121374875,C
2795,-0.7997175762638118,A
2796,-1.527386865083868,C
2797,1.3315699893339354,B
2798,-0.5895219976219335,A
2799,-0.6440820742322092,B
2800,-1.1800399737721117,B
2801,-0.35060988053276937,A
2802,-0.8447644521686172,B
2803,-0.9840991993702183,A
2804,0.39714573733363323,B
2805,-2.4777561056326265,C
2806,-0.2302425175491608,A
2807,-0.3117295450512787,C
2808,-0.2790427232903879,D
2809,0.4546607869525751,C
2810,1.4263415380124282,C
2811,0.7568312597288653,A
2812,1.5179341113217468,D
2813,0.9832703475061175,D
2814,0.6390937760138321,B
2815,0.44392933375317417,C
2816,0.19689881600567807,A
2817,-0.44872016866558956,B
2818,-1.0694432918501398,D
2819,-0.08077486957557911,C
2820,-0.33477762201901423,A
2821,0.06867069305310199,C
2822,-0.5792685310965359,A
2823,0.1649369534241856,D
2824,2.0084545500676914,C
2825,0.7495923467122898,D
2826,1.0817434964099355,D
2827,0.37524052750839915,D
2828,0.006099500421994603,C
2829,-1.1572050883859366,C
2830,-1.533437284961396,A
2831,-0.9512298572182109,C
2832,1.839459091287304,B
2833,-0.45567880224738866,C
2834,-1.0980387106460219,B
2835,-0.5708930013595599,A
2836,-0.4408543059494299,B
2837,0.8671742464900494,D
2838,0.49357738434255444,A
2839,0.2509577460772596,A
2840,0.5962557202139286,D
2841,1.8199964122293388,C
2842,-1.1987148211565013,D
2843,-0.27073285775302625,C
2844,0.8834613198281276,C
2845,-1.6465296743628892,C
2846,-0.9480285736133071,A
2847,-1.7512587657406349,B
2848,2.0613628735975276,D
2849,-1.3109456586209975,A
2850,0.8918480864761428,C
2851,-1.3316051973151026,B
2852,0.4172939008777692,B
2853,0.40799665218398246,B
2854,-0.9589017774090729,D
2855,1.9516322029010809,B
2856,-0.9354694702657985,A
2857,0.42553433139486657,D
2858,-1.4594498413730417,C
2859,0.3856888759952067,B
2860,-1.5771044038275683,B
2861,0.815804483638206,D
2862,2.2818950457012295,B
2863,-0.15723294739754495,C
2864,2.685401775769124,C
2865,1.0252692694532475,D
2866,-0.684216065605217,C
2867,-1.1266738548188218,B
2868,-1.0486580064459396,A
2869,0.22861039046854487,C
2870,-0.4083094760924295,A
2871,-0.9160764220718454,D
2872,-0.3207700878526215,A
2873,0.05256133338047899,D
2874,0.735284988384731,A
2875,-1.9124287141713432,D
2876,0.22582470266898633,C
2877,0.38105501640164624,A
2878,2.0862352505917228,C
2879,-0.22870371566538747,C
2880,0.23338869393675502,D
2881,-1.6961978930722692,D
2882,0.10162121089823926,D
2883,0.808757083614377,C
2884,-0.17740769459822464,C
2885,-1.0793978277733554,A
2886,0.412206133145447,B
2887,1.346562934365874,C
2888,-0.4445206832177106,C
2889,0.47950290901226117,D
2890,-0.6367151710460175,C
2891,-0.659012358793074,B
2892,-0.2403329550615951,D
2893,-0.29921988586235165,B
2894,-1.1050863839707386,A
2895,0.9089932972456897,D
2896,-0.2161328214325253,A
2897,0.25613214996861317,A
2898,0.6747796236438373,D
2899,-1.464079209505246,B
2900,0.2851339140459202,C
2901,1.2366686480176179,A
2902,-0.053152999531553,A
2903,-0.1731874858363221,D
2904,-0.47552774911642554,C
2905,0.6851077946642271,A
2906,-1.0687925774076692,A
2907,-0.4487285498044664,A
2908,0.6653936643298561,D
2909,1.0468314195117676,D
2910,-0.05530282613480472,D
2911,0.18830960633280674,B
2912,1.0889479777712785,D
2913,-0.8626976048617406,B
2914,-0.7635775497971902,C
2915,-0.7119483813370949,C
2916,-1.3301015670984973,A
2917,0.011850817938698428,C
2918,1.5161460031105713,B
2919,0.5297492359432983,B
2920,-1.404507723268609,B
2921,1.6891022049127355,B
2922,-1.2791165801051236,C
2923,1.1646915327089424,A
2924,-1.9139445284661898,A
2925,1.2957662347109655,A
2926,-0.7561572908145474,D
2927,-0.8110481420798533,B
2928,-0.9307483990599177,D
2929,-0.9691124375695854,C
2930,-0.4331432807022773,B
2931,-0.7623228209788823,C
2932,0.2876727224059239,B
2933,0.45678149856376504,C
2934,0.012186382380739805,A
2935,-1.1274030984821923,D
2936,0.9711810917996214,B
2937,0.8905158091416969,B
2938,0.22305642103572898,A
2939,-1.5477715108340173,A
